unit_short,subject_ID,sex,age,years_of_education,group,country,unit,subject_ID of the matched participant,wais3,wais4,waisvocabulary,raven,digit_span,spatial_span,melody_span,nback,PROMSMELODYSCORE,PROMSTUNINGSCORE,PROMSBEATSCORE,PROMSSPEEDSCORE,PROMSTOTALSCORE,PROMSTOTALSCORENOMELODY,eBMRQ_MusicSeeking,eBMRQ_EmotionEvocation,eBMRQ_MoodRegulation,eBMRQ_SensoryMotor,eBMRQ_SocialReward,eBMRQ_MusicalAbsorption,eBMRQ_TOT,BMRQ_TOT,gold_msi_active_engagement,gold_msi_perceptual_abilities,gold_msi_musical_training,gold_msi_emotions,gold_msi_singing_abilities,gold_msi_general_sophistication,bfi_extraversion,bfi_agreeableness,bfi_conscientiousness,bfi_negative_emotionality,bfi_open_mindedness,ses_nuclear_family,AddMusicTraining[years],lastMusicActivity[years],training[years],MT05,melody_span_score,to_keep
CA_NewBrunswick,12m28m19,female,19,15,musician,Canada,New Brunswick University - Department of Psychology,16n6s20,NA,36,0.631578947368421,25,10,7,31.5,19,6.5,5.5,6.5,5.5,24,17.5,18,20,17,17,19,17,108,91,46,56,31,38,41,96,35,53,43,52,58,24,NA,NA,8,6-9,block12,FALSE
CA_NewBrunswick,2m10w19,male,19,15,musician,Canada,New Brunswick University - Department of Psychology,18n29l19,NA,30,0.5263157894736842,24,14.5,15,23.5,30,6.5,7,8.5,8,30,23.5,16,16,20,15,14,18,99,81,32,49,35,38,27,73,27,35,30,25,39,47,NA,NA,9,6-9,block12,FALSE
CA_NewBrunswick,30m22g24,female,24,14,musician,Canada,New Brunswick University - Department of Psychology,1n20d25,NA,43,0.7543859649122807,25,8,12,27,24,7,5.5,5,6,23.5,16.5,16,18,16,18,17,12,97,85,44,48,37,37,36,92,38,40,40,48,49,43,NA,NA,11,10 or more,block12,TRUE
CA_NewBrunswick,23m17w20,male,20,15,musician,Canada,New Brunswick University - Department of Psychology,22n22s20,NA,39,0.6842105263157895,20,4.5,11.5,16,25,3.5,7,3.5,5.5,19.5,16,19,19,20,20,14,16,108,92,42,45,18,38,19,61,47,52,24,47,59,57,5,3,NA,3-5,block12,FALSE
CA_NewBrunswick,22n22s20,male,20,15,nonmusician,Canada,New Brunswick University - Department of Psychology,23m17w20,NA,40,0.7017543859649122,20,8.5,6.5,19.5,17,2,1,3,2.5,8.5,6.5,12,13,16,13,13,15,82,67,18,37,14,24,24,50,37,37,34,32,41,63,NA,NA,NA,0,block12,FALSE
CA_NewBrunswick,28m20c30,male,30,21,musician,Canada,New Brunswick University - Department of Psychology,26n3b29,NA,40,0.7017543859649122,15,11,12.5,23.5,20,5.5,5.5,5.5,4,20.5,15,12,15,11,14,15,12,79,67,26,60,40,30,31,89,24,37,24,42,39,50.5,NA,NA,20,10 or more,block12,TRUE
CA_NewBrunswick,14m18j26,male,26,20,musician,Canada,New Brunswick University - Department of Psychology,27n17j27,NA,33,0.5789473684210527,13,10.5,4,31.5,-24,4,5,7.5,8,24.5,20.5,14,16,17,14,17,19,97,78,50,37,23,29,33,80,37,37,38,38,33,41.5,NA,NA,3,2,block12,FALSE
CA_NewBrunswick,26n3b29,male,29,20,nonmusician,Canada,New Brunswick University - Department of Psychology,28m20c30,NA,41,0.7192982456140351,27,10.5,10,16,29,6,3,3.5,4,16.5,10.5,15,12,17,9,13,5,71,66,30,45,9,25,28,56,28,51,33,20,42,55.5,NA,NA,NA,0,block12,TRUE
CA_NewBrunswick,12n10b24,female,24,16,nonmusician,Canada,New Brunswick University - Department of Psychology,29m1e23,NA,40,0.7017543859649122,23,8,6.5,20,-4,3,3,6,6.5,18.5,15.5,14,14,17,18,16,9,88,79,28,35,14,27,21,50,28,56,52,44,49,55.5,NA,NA,NA,0,block12,TRUE
CA_NewBrunswick,18n29l19,male,19,15,nonmusician,Canada,New Brunswick University - Department of Psychology,2m10w19,NA,18,0.3157894736842105,15,11.5,8,31,-13,2,5,8,6,21,19,13,9,19,15,15,14,85,71,34,39,10,32,21,51,36,46,35,42,40,43,NA,NA,NA,0,block12,FALSE
CA_NewBrunswick,5m27r18,male,18,13,musician,Canada,New Brunswick University - Department of Psychology,2n15s18,NA,50,0.8771929824561403,27,12,7,22,15,7.5,6.5,6,8,28,20.5,15,18,16,13,14,17,93,76,37,52,36,34,31,81,52,36,52,23,54,53,5,1,NA,10 or more,block12,FALSE
CA_NewBrunswick,1n20d25,female,25,13,nonmusician,Canada,New Brunswick University - Department of Psychology,30m22g24,NA,37,0.6491228070175439,15,12.5,8.5,22,8,6,5,6.5,5,22.5,16.5,17,20,20,20,19,19,115,96,46,49,17,36,36,74,40,55,44,35,53,32,2,5,NA,2,block12,TRUE
CA_NewBrunswick,6m20s20,female,20,16,musician,Canada,New Brunswick University - Department of Psychology,3n8j21,NA,33,0.5789473684210527,21,8.5,10,19,18,8,6.5,5,4.5,24,16,11,13,20,10,12,9,75,66,30,56,32,31,25,68,40,58,48,28,43,43.5,NA,NA,9,6-9,block12,FALSE
CA_NewBrunswick,6n30j20,female,20,15,nonmusician,Canada,New Brunswick University - Department of Psychology,4m17c19,NA,41,0.7192982456140351,27,11,9.5,27,20,6,4.5,7.5,6.5,24.5,18.5,15,17,17,19,14,18,100,82,35,44,10,34,20,53,28,42,43,45,40,52,NA,NA,NA,0,block12,FALSE
CA_NewBrunswick,2n15s18,male,18,13,nonmusician,Canada,New Brunswick University - Department of Psychology,5m27r18,NA,19,0.3333333333333333,16,15,7.5,30.5,23,5.5,4.5,4.5,6,20.5,15,11,9,15,10,10,10,65,55,21,31,20,24,19,50,26,48,32,51,38,59.5,NA,NA,NA,2,block12,FALSE
CA_NewBrunswick,3n8j21,female,21,17,nonmusician,Canada,New Brunswick University - Department of Psychology,6m20s20,NA,19,0.3333333333333333,20,7.5,6.5,20,16,4.5,4,5.5,6,20,15.5,10,9,15,15,12,6,67,61,18,44,9,25,27,49,39,55,55,32,47,30,NA,NA,NA,0,block12,FALSE
CA_NewBrunswick,4m17c19,female,19,14,musician,Canada,New Brunswick University - Department of Psychology,6n30j20,NA,38,0.6666666666666666,7,8,7,21.5,18,5,4.5,3.5,4,17,12,15,13,15,16,12,12,83,71,41,42,32,30,30,79,29,38,42,49,43,62,NA,NA,8,6-9,block12,FALSE
CA_NewBrunswick,3m7m18,female,18,13,musician,Canada,New Brunswick University - Department of Psychology,7n7a18,NA,34,0.5964912280701754,19,5,8,21.5,14,5,5.5,5,6.5,22,17,19,19,20,16,18,14,106,92,57,58,39,39,41,105,44,51,51,31,56,38,NA,NA,3,3-5,block12,FALSE
CA_NewBrunswick,24n18g21,male,21,15,nonmusician,Canada,New Brunswick University - Department of Psychology,8m2b20,NA,39,0.6842105263157895,25,8.5,8,17.5,23,2.5,5.5,7,6,21,18.5,13,14,16,12,7,7,69,62,34,47,7,28,23,56,39,39,51,26,31,42,NA,NA,NA,0,block12,FALSE
CA_NewBrunswick,22m30a19,male,19,14,musician,Canada,New Brunswick University - Department of Psychology,8n24k18,NA,38,0.6666666666666666,20,10,10,21.5,29,4,6.5,6,3.5,20,16,19,12,20,16,15,17,99,82,45,55,32,32,46,99,52,41,42,29,45,53,NA,NA,8,6-9,block12,FALSE
CA_NewBrunswick,5n21c18,male,18,13,nonmusician,Canada,New Brunswick University - Department of Psychology,9m21s18,NA,34,0.5964912280701754,18,8.5,7.5,16.5,19,3.5,1.5,3.5,3.5,12,8.5,9,15,18,17,12,14,85,71,21,43,17,29,29,60,48,45,50,29,45,52,NA,NA,NA,1,block12,FALSE
CA_NewBrunswick,1m31k19,female,19,14,musician,Canada,New Brunswick University - Department of Psychology,9n2a19,NA,35,0.6140350877192983,22,5,5.5,11,-16,4.5,5.5,6,8,24,19.5,16,20,20,19,19,20,114,94,38,44,38,38,39,92,52,52,51,22,57,47,NA,NA,12,3-5,block12,FALSE
CA_NewBrunswick,24m19h23,female,23,18,musician,Canada,New Brunswick University - Department of Psychology,NA,NA,53,0.9298245614035088,21,13,9,15.5,23,5.5,6,4.5,4,20,14.5,20,20,20,14,19,20,113,93,54,43,40,40,23,82,44,47,47,38,47,62,NA,NA,17,10 or more,block12,TRUE
CA_NewBrunswick,25m27l20,female,20,14,musician,Canada,New Brunswick University - Department of Psychology,NA,NA,42,0.7368421052631579,24,8,7,19.5,22,6,5,3.5,5.5,20,14,15,11,16,15,14,8,79,71,28,45,33,30,29,74,50,51,41,28,29,49.5,NA,NA,8,3-5,block12,FALSE
CA_NewBrunswick,26m9j28,female,28,18,musician,Canada,New Brunswick University - Department of Psychology,NA,NA,53,0.9298245614035088,28,10.5,9.5,29.5,21,8.5,5.5,5.5,5.5,25,16.5,18,20,20,20,20,20,118,98,49,63,40,42,45,107,43,49,41,43,60,55.5,NA,NA,12,10 or more,block12,TRUE
CA_NewBrunswick,27m16t26,female,26,18,musician,Canada,New Brunswick University - Department of Psychology,NA,NA,46,0.8070175438596491,19,15.5,11.5,30.5,25,6,6.5,5.5,6,24,18,14,9,16,20,14,7,80,73,23,57,37,23,24,69,42,48,38,15,39,56,NA,NA,12,10 or more,block12,TRUE
CA_NewBrunswick,31m29m20,male,20,14,musician,Canada,New Brunswick University - Department of Psychology,17n15n18,NA,47,0.8245614035087719,27,9,6,27.5,30,8.5,6,6.5,5,26,17.5,18,16,16,12,16,9,87,78,45,57,42,33,41,101,32,50,33,26,51,42.5,NA,NA,11,10 or more,block12,TRUE
CA_NewBrunswick,7m30k19,female,19,15,musician,Canada,New Brunswick University - Department of Psychology,NA,NA,27,0.47368421052631576,13,12,5.5,22.5,-36,3.5,4,6,6,19.5,16,18,20,20,19,16,20,113,93,48,46,34,39,36,94,31,42,45,44,52,57,NA,NA,6,6-9,block12,FALSE
CA_NewBrunswick,17n15n18,male,18,13,nonmusician,Canada,New Brunswick University - Department of Psychology,31m29m20,NA,30,0.5263157894736842,10,11.5,8,23,21,5,4.5,6,6.5,22,17,14,12,16,16,16,13,87,74,32,41,22,31,25,67,51,51,44,23,45,8,NA,NA,1,0,block12,TRUE
CA_NewBrunswick,19n7n21,male,21,17,nonmusician,Canada,New Brunswick University - Department of Psychology,NA,NA,46,0.8070175438596491,20,9.5,9.5,24,21,7,5,8,7,27,20,11,16,16,17,16,10,86,76,33,48,16,31,34,70,54,35,52,21,45,36.5,2,5,NA,2,block12,TRUE
CA_NewBrunswick,20n3l18,male,18,13,nonmusician,Canada,New Brunswick University - Department of Psychology,NA,NA,30,0.5263157894736842,20,10,9,21,21,6,3,6.5,6,21.5,15.5,16,14,17,10,15,11,83,72,35,48,8,32,26,62,43,27,33,48,42,55.5,1,2,NA,0,block12,FALSE
CA_NewBrunswick,21n15s18,male,18,13,nonmusician,Canada,New Brunswick University - Department of Psychology,NA,NA,17,0.2982456140350877,15,14.5,7.5,31,-2,4.5,3,1.5,5,14,9.5,9,10,11,12,10,13,65,52,19,33,20,20,22,52,29,33,32,49,39,48,NA,NA,NA,2,block12,TRUE
CA_NewBrunswick,25n25r19,male,19,17,nonmusician,Canada,New Brunswick University - Department of Psychology,NA,NA,17,0.2982456140350877,17,6.5,11.5,18,21,4,4.5,4.5,4,17,13,19,19,19,16,19,18,110,92,27,38,17,28,31,60,45,36,35,22,38,66,NA,NA,3,0.5,block12,TRUE
CA_NewBrunswick,4n28o24,male,24,21,nonmusician,Canada,New Brunswick University - Department of Psychology,NA,NA,34,0.5964912280701754,18,8.5,8,28,18,4,3.5,2.5,6,16,12,13,13,20,19,14,13,92,79,39,45,27,34,21,70,51,48,44,17,44,66,3,5,NA,3-5,block12,FALSE
CA_NewBrunswick,9n2a19,female,19,14,nonmusician,Canada,New Brunswick University - Department of Psychology,1m31k19,NA,37,0.6491228070175439,23,9,7.5,17,23,5.5,3.5,5.5,7,21.5,16,14,17,17,16,16,15,95,80,36,48,17,33,32,79,36,46,26,46,50,35,NA,NA,NA,0,block12,FALSE
CA_NewBrunswick,8n24k18,male,18,13,nonmusician,Canada,New Brunswick University - Department of Psychology,22m30a19,NA,11,0.19298245614035087,14,9.5,5.5,27,3,4.5,6,5.5,2.5,18.5,14,15,16,18,13,14,16,92,76,43,47,19,26,36,83,36,37,38,36,36,55,NA,NA,NA,0.5,block12,FALSE
CA_NewBrunswick,8m2b20,male,20,15,musician,Canada,New Brunswick University - Department of Psychology,24n18g21,NA,29,0.5087719298245614,12,6,7,17,5,8,7,5,6,26,18,14,17,15,14,15,16,91,75,40,38,31,26,29,75,36,33,36,35,34,58.5,NA,NA,15,2,block12,FALSE
CA_NewBrunswick,7n7a18,female,18,13,nonmusician,Canada,New Brunswick University - Department of Psychology,3m7m18,NA,43,0.7543859649122807,13,13,9,25,11,6,3.5,7.5,5.5,22.5,16.5,9,10,16,14,13,10,72,62,19,47,15,31,30,60,37,52,49,30,40,27,1,2,NA,0.5,block12,FALSE
CA_NewBrunswick,9m21s18,male,18,13,musician,Canada,New Brunswick University - Department of Psychology,5n21c18,NA,30,0.5263157894736842,21,8.5,9.5,18,22,2.5,3,6,5,16.5,14,12,16,15,18,15,10,86,76,35,42,14,30,21,56,43,40,40,40,55,33,1,5,NA,1,block12,FALSE
CA_WesternOntario,1m9a18,male,18,14,musician,Canada,Western Ontario University – Department of Psychology,9n14s19,NA,41,0.7192982456140351,19,11,9,19.5,16,6,4.5,6,7.5,24,18,18,15,19,17,16,17,102,85,47,53,41,39,33,99,49,45,52,23,53,63,NA,NA,12,10 or more,block12,FALSE
CA_WesternOntario,2m6m21,female,21,16,musician,Canada,Western Ontario University – Department of Psychology,16n10a20,NA,48,0.8421052631578947,19,10.5,10.5,31.5,22,9,6,4.5,5.5,25,16,15,13,16,17,17,15,93,78,44,53,43,31,41,104,57,59,56,20,48,58.5,NA,NA,16,10 or more,block12,TRUE
CA_WesternOntario,3n13k18,female,18,13,nonmusician,Canada,Western Ontario University – Department of Psychology,7m29c18,NA,20,0.3508771929824561,12,7.5,9,19,21,2.5,2.5,2.5,4,11.5,9,14,14,16,15,14,15,88,73,30,33,10,28,22,46,33,46,36,33,37,53.5,NA,NA,NA,0,block12,TRUE
CA_WesternOntario,4m1t19,female,19,14,musician,Canada,Western Ontario University – Department of Psychology,5n28r19,NA,36,0.631578947368421,25,11.5,8,36,24,8,6.5,8.5,7,30,22,12,16,17,16,17,15,93,78,40,48,42,32,37,97,41,42,35,37,45,58,NA,NA,14,10 or more,block12,TRUE
CA_WesternOntario,4n22i18,female,18,15,nonmusician,Canada,Western Ontario University – Department of Psychology,9m1r18,NA,38,0.6666666666666666,18,8,9,15.5,-14,5.5,2.5,4.5,5,17.5,12,14,13,20,9,15,15,86,71,33,34,7,20,21,38,43,36,33,32,35,55.5,NA,NA,NA,0,block12,FALSE
CA_WesternOntario,5m27a20,female,20,16,musician,Canada,Western Ontario University – Department of Psychology,15n18k20,NA,53,0.9298245614035088,28,10.5,11,24,24,6,7.5,2,5.5,21,15,11,11,18,13,17,6,76,70,39,52,34,34,29,83,41,53,30,36,48,58,NA,NA,10,10 or more,block12,TRUE
CA_WesternOntario,5n28r19,female,19,15,nonmusician,Canada,Western Ontario University – Department of Psychology,4m1t19,NA,40,0.7017543859649122,19,14,9.5,23,25,5.5,4,5.5,4,19,13.5,11,18,16,19,11,14,89,75,19,43,7,32,24,39,41,37,51,42,44,66,NA,NA,NA,0,block12,TRUE
CA_WesternOntario,6m1h18,female,18,14,musician,Canada,Western Ontario University – Department of Psychology,13n8s18,NA,42,0.7368421052631579,20,9.5,7.5,26,18,6,7,5.5,6,24.5,18.5,18,17,17,16,16,16,100,84,46,56,39,38,41,103,46,57,30,27,48,66,NA,NA,14,10 or more,block12,TRUE
CA_WesternOntario,6n6d22,male,22,17,nonmusician,Canada,Western Ontario University – Department of Psychology,18m29z21,NA,39,0.6842105263157895,18,13,8.5,24.5,23,6,6,6,6.5,24.5,18.5,13,14,14,16,14,14,85,71,26,44,12,34,29,64,38,43,55,27,52,26.5,NA,NA,NA,0,block12,TRUE
CA_WesternOntario,7m29c18,female,18,13,musician,Canada,Western Ontario University – Department of Psychology,3n13k18,NA,42,0.7368421052631579,29,6,9,24.5,25,6,7,4.5,4.5,22,16,16,18,20,20,18,15,107,92,49,57,47,41,38,103,56,41,34,34,56,52,NA,NA,13,10 or more,block12,TRUE
CA_WesternOntario,8m3j18,male,18,13,musician,Canada,Western Ontario University – Department of Psychology,NA,NA,44,0.7719298245614035,20,9.5,9,28,23,8,8,6,6,28,20,13,14,19,10,12,13,81,68,31,55,42,38,25,87,48,40,48,22,42,53,NA,NA,10,10 or more,block12,TRUE
CA_WesternOntario,8n12s18,female,18,15,nonmusician,Canada,Western Ontario University – Department of Psychology,13m22m19,NA,45,0.7894736842105263,16,8.5,8.5,29.5,20,6.5,5,5,8,24.5,18,14,20,20,16,18,17,105,88,32,42,22,29,29,67,45,47,41,38,49,57,NA,NA,NA,3-5,block12,FALSE
CA_WesternOntario,9m1r18,female,18,15,musician,Canada,Western Ontario University – Department of Psychology,4n22i18,NA,28,0.49122807017543857,7,10,8,35,20,9,7,8,5,29,20,19,19,19,16,20,16,109,93,50,55,42,41,36,106,46,51,50,35,51,42,NA,NA,8,3-5,block12,FALSE
CA_WesternOntario,9n14s19,male,19,15,nonmusician,Canada,Western Ontario University – Department of Psychology,1m9a18,NA,37,0.6491228070175439,20,15,7,23.5,19,5.5,3.5,5,1.5,15.5,10,17,19,20,20,15,16,107,91,42,40,27,37,25,70,41,49,50,34,53,44,NA,NA,NA,3-5,block12,FALSE
CA_WesternOntario,10m29m18,male,18,14,musician,Canada,Western Ontario University – Department of Psychology,10n31d19,NA,53,0.9298245614035088,23,12,12.5,31,25,7,5.5,5.5,6.5,24.5,17.5,16,14,16,12,17,14,89,75,37,48,38,32,28,90,47,55,53,26,56,32,NA,NA,10,10 or more,block12,FALSE
CA_WesternOntario,10n31d19,male,19,15,nonmusician,Canada,Western Ontario University – Department of Psychology,10m29m18,NA,45,0.7894736842105263,15,11.5,6.5,17.5,25,5,6,7,7.5,25.5,20.5,11,14,16,16,11,11,79,68,28,38,26,30,21,64,29,42,40,41,39,60.5,2,1,NA,2,block12,FALSE
CA_WesternOntario,11m28k18,female,18,14,musician,Canada,Western Ontario University – Department of Psychology,18n5a19,NA,39,0.6842105263157895,18,10,11,30,23,7,8,7,8,30,23,17,14,17,19,16,17,100,83,43,54,41,36,35,92,34,36,41,28,41,57,NA,NA,10,10 or more,block12,FALSE
CA_WesternOntario,11n20b18,male,18,15,nonmusician,Canada,Western Ontario University – Department of Psychology,12m29n18,NA,51,0.8947368421052632,27,12,8,24,23,6.5,6,6,6,24.5,18,14,8,15,16,12,8,73,65,26,39,12,24,27,49,27,43,31,33,40,59.5,1,5,NA,0.5,block12,FALSE
CA_WesternOntario,12m29n18,male,18,15,musician,Canada,Western Ontario University – Department of Psychology,11n20b18,NA,49,0.8596491228070176,22,7.5,9,20,13,3.5,6.5,4.5,3.5,18,14.5,16,20,18,20,15,16,105,89,44,59,34,42,44,99,47,31,53,50,56,59.5,NA,NA,6,6-9,block12,FALSE
CA_WesternOntario,12n23j19,male,19,15,nonmusician,Canada,Western Ontario University – Department of Psychology,22m11x19,NA,29,0.5087719298245614,10,8,8.5,20,8,5.5,5.5,4.5,6.5,22,16.5,13,13,17,16,11,12,82,70,36,46,19,32,35,77,46,36,34,36,40,63,NA,NA,NA,3-5,block12,FALSE
CA_WesternOntario,13m22m19,female,19,14,musician,Canada,Western Ontario University – Department of Psychology,8n12s18,NA,46,0.8070175438596491,28,10.5,11.5,29,27,7.5,7,8.5,6.5,29.5,22,16,20,20,16,12,19,103,84,45,58,42,38,35,95,38,56,23,44,52,50.5,NA,NA,11,10 or more,block12,FALSE
CA_WesternOntario,13n8s18,female,18,14,nonmusician,Canada,Western Ontario University – Department of Psychology,6m1h18,NA,43,0.7543859649122807,15,8,7.5,23,22,6,6,8,4,24,18,20,19,20,14,17,16,106,90,46,48,8,30,17,53,42,43,45,48,44,26,NA,NA,NA,0,block12,TRUE
CA_WesternOntario,14m10s21,female,21,18,musician,Canada,Western Ontario University – Department of Psychology,17n1c21,NA,49,0.8596491228070176,20,12.5,11,31,24,8.5,5,7.5,7.5,28.5,20,19,20,19,20,19,17,114,97,52,61,43,41,44,110,43,51,39,45,54,53,NA,NA,7,10 or more,block12,FALSE
CA_WesternOntario,14n1t20,male,20,15,nonmusician,Canada,Western Ontario University – Department of Psychology,19m5o20,NA,41,0.7192982456140351,16,10,7,26,20,6.5,3,5,6,20.5,14,20,19,20,18,15,17,109,92,47,48,7,39,16,53,46,52,54,22,57,55.5,NA,NA,NA,0,block12,TRUE
CA_WesternOntario,15m28j21,male,21,16,musician,Canada,Western Ontario University – Department of Psychology,20n16m20,NA,43,0.7543859649122807,22,13.5,10.5,33,23,9,8,8.5,8,33.5,24.5,14,20,20,20,20,20,114,94,49,61,45,41,40,108,47,32,27,54,57,61,NA,NA,8,10 or more,block12,FALSE
CA_WesternOntario,15n18k20,female,20,16,nonmusician,Canada,Western Ontario University – Department of Psychology,5m27a20,NA,38,0.6666666666666666,11,7.5,5.5,14,13,4.5,5.5,4,5,19,14.5,11,8,17,8,13,7,64,57,23,26,7,22,19,36,21,40,34,55,28,56,NA,NA,NA,0,block12,TRUE
CA_WesternOntario,16m9a18,female,18,14,musician,Canada,Western Ontario University – Department of Psychology,21n6j18,NA,49,0.8596491228070176,17,13.5,8,17.5,28,5.5,7.5,6,4.5,23.5,18,13,14,16,14,11,10,78,68,38,54,42,32,40,98,33,56,37,54,46,60.5,NA,NA,12,10 or more,block12,FALSE
CA_WesternOntario,16n10a20,female,20,17,nonmusician,Canada,Western Ontario University – Department of Psychology,2m6m21,NA,49,0.8596491228070176,25,10,8,22,20,4.5,6.5,6.5,6.5,24,19.5,16,18,17,19,18,15,103,88,32,47,21,30,30,68,47,51,53,41,46,57,1,5,NA,1,block12,TRUE
CA_WesternOntario,17m27m18,female,18,15,musician,Canada,Western Ontario University – Department of Psychology,22n29l18,NA,41,0.7192982456140351,15,12.5,11.5,30,23,6.5,6.5,7.5,6.5,27,20.5,14,19,16,13,15,17,94,77,40,60,40,34,46,103,40,50,38,38,38,52.5,NA,NA,15,10 or more,block12,TRUE
CA_WesternOntario,17n1c21,female,21,18,nonmusician,Canada,Western Ontario University – Department of Psychology,14m10s21,NA,42,0.7368421052631579,22,13.5,8,21.5,16,7.5,6,7,5,25.5,18,18,16,18,19,18,12,101,89,43,47,18,31,35,78,47,51,54,23,45,63,NA,NA,NA,1,block12,FALSE
CA_WesternOntario,18m29z21,male,21,18,musician,Canada,Western Ontario University – Department of Psychology,6n6d22,NA,52,0.9122807017543859,17,14,7,28.5,22,8.5,8,7,5.5,29,20.5,17,19,18,14,19,13,100,87,51,57,47,37,38,112,52,50,51,37,52,63.5,NA,NA,18,10 or more,block12,TRUE
CA_WesternOntario,18n5a19,female,19,13,nonmusician,Canada,Western Ontario University – Department of Psychology,11m28k18,NA,41,0.7192982456140351,17,8,12.5,26,25,5,5,6,7,23,18,17,17,20,16,18,19,107,88,39,47,21,35,32,73,33,48,38,37,56,62,3,5,NA,2,block12,FALSE
CA_WesternOntario,19m5o20,male,20,16,musician,Canada,Western Ontario University – Department of Psychology,14n1t20,NA,47,0.8245614035087719,37,11,12,38.5,24,8.5,8,7,7,30.5,22,19,18,20,20,19,17,113,96,51,60,44,38,46,114,36,54,35,22,58,56.5,NA,NA,16,10 or more,block12,TRUE
CA_WesternOntario,19n15k18,male,18,15,nonmusician,Canada,Western Ontario University – Department of Psychology,20m27a18,NA,35,0.6140350877192983,24,13,10,19,23,7,8,6.5,7.5,29,22,10,14,16,12,16,13,81,68,24,38,25,26,28,65,33,52,41,30,24,60.5,NA,NA,NA,3-5,block12,FALSE
CA_WesternOntario,20m27a18,male,18,15,musician,Canada,Western Ontario University – Department of Psychology,19n15k18,NA,49,0.8596491228070176,24,13,11,29,22,8.5,8,8,7,31.5,23,17,18,17,19,17,15,103,88,52,54,45,39,38,104,52,43,46,22,52,66,NA,NA,11,10 or more,block12,FALSE
CA_WesternOntario,20n16m20,male,20,17,nonmusician,Canada,Western Ontario University – Department of Psychology,15m28j21,NA,55,0.9649122807017544,12,9.5,7.5,23.5,18,4.5,7,3.5,6,21,16.5,15,12,17,4,11,9,68,59,31,53,11,27,20,51,28,42,33,25,40,31,NA,NA,NA,0,block12,FALSE
CA_WesternOntario,21m7m21,male,21,17,musician,Canada,Western Ontario University – Department of Psychology,23n18y20,NA,38,0.6666666666666666,18,12,9.5,38,25,7.5,5,7,6,25.5,18,17,19,18,14,18,18,104,86,47,51,41,38,33,103,41,47,31,57,43,42.5,NA,NA,15,10 or more,block12,FALSE
CA_WesternOntario,21n6j18,female,18,14,nonmusician,Canada,Western Ontario University – Department of Psychology,16m9a18,NA,36,0.631578947368421,17,8.5,9.5,27.5,17,6,7,6,5,24,18,16,19,20,18,19,17,109,92,41,37,25,32,18,60,17,46,24,44,51,48,NA,NA,NA,3-5,block12,FALSE
CA_WesternOntario,22m11x19,male,19,16,musician,Canada,Western Ontario University – Department of Psychology,12n23j19,NA,19,0.3333333333333333,19,12.5,8,24.5,15,7.5,7,5,4.5,24,16.5,17,16,17,16,16,15,97,82,42,47,39,31,29,85,42,43,36,38,38,63,NA,NA,10,10 or more,block12,FALSE
CA_WesternOntario,22n29l18,female,18,15,nonmusician,Canada,Western Ontario University – Department of Psychology,17m27m18,NA,38,0.6666666666666666,14,15,11,26,14,7,5.5,8,4,24.5,17.5,13,17,20,19,15,17,101,84,36,56,19,36,25,73,36,46,45,34,42,56,1,5,NA,1,block12,TRUE
CA_WesternOntario,23n18y20,male,20,18,nonmusician,Canada,Western Ontario University – Department of Psychology,21m7m21,NA,23,0.40350877192982454,11,10.5,6,19,8,4,4,3,1.5,12.5,8.5,11,9,16,14,11,16,77,61,29,34,22,25,25,59,36,39,31,39,38,45.5,NA,NA,NA,3-5,block12,FALSE
DE_Frankfurt,10m13c25,female,25,17,musician,Germany,Max Planck Frankfurt/M. - Institute for Empirical Aesthetics,10n10d26,NA,51,0.8947368421052632,12,8.5,8.5,40,25,9,6,5,5,25,16,16,20,20,17,19,20,112,92,47,60,44,40,33,100,47,48,39,40,54,51,NA,NA,17,10 or more,block12,TRUE
DE_Frankfurt,11m21r22,male,22,17,musician,Germany,Max Planck Frankfurt/M. - Institute for Empirical Aesthetics,5n21j23,NA,50,0.8771929824561403,15,9,7.5,21.5,22,5.5,6,7.5,8,27,21.5,17,18,17,16,17,12,97,85,46,55,43,36,42,103,45,44,43,42,46,38.5,NA,NA,15,10 or more,block12,TRUE
DE_Frankfurt,12m13a22,female,22,17,musician,Germany,Max Planck Frankfurt/M. - Institute for Empirical Aesthetics,4n10g22,NA,50,0.8771929824561403,26,10.5,7.5,25.5,21,8.5,6,4,6,24.5,16,17,17,17,16,20,15,102,87,46,60,36,38,39,99,46,54,55,32,55,49.5,NA,NA,13,10 or more,block12,TRUE
DE_Frankfurt,13m21l23,female,23,16,musician,Germany,Max Planck Frankfurt/M. - Institute for Empirical Aesthetics,9n1h24,NA,53,0.9298245614035088,20,8,9,17.5,24,7.5,4.5,7.5,6.5,26,18.5,16,19,18,19,19,17,108,91,39,58,37,39,43,100,59,53,44,28,55,38,NA,NA,10,10 or more,block12,TRUE
DE_Frankfurt,14m15s23,male,23,16,musician,Germany,Max Planck Frankfurt/M. - Institute for Empirical Aesthetics,18n15m23,NA,41,0.7192982456140351,23,10.5,11,22,21,6,5.5,6.5,5.5,23.5,17.5,14,15,17,13,12,13,84,71,33,49,32,32,24,75,42,39,35,41,37,63,NA,NA,13,10 or more,block12,TRUE
